show_id,type,title,country,release_year,rating,listed_in,description,year_added,duration,country_encoded,genre_count,has_drama,content_age,is_recent,rating_category,is_international,predicted_content_type,content_prediction_confidence,predicted_rating_category,rating_prediction_confidence,feature_engineering_applied,ml_analysis_date
s5779,Movie,Umrika,India,2015,TV-MA,"Dramas, Independent Movies, International Movies","An ambitious man leaves his small Indian village for America. But when his letters to home stop coming, his brother sets out on his own adventure.",2016.0,96 min,251,3,1,8.0,0,Adult,1,Movie,1.0,0,0.5272871387609324,True,2025-08-12
s5780,Movie,Unchained: The Untold Story of Freestyle Motocross,United States,2016,TV-MA,"Documentaries, Sports Movies","This adrenaline-rush documentary traces the rise of freestyle motocross, arguably the world's most extreme sport, and spotlights its pioneers.",2016.0,92 min,603,2,0,8.0,0,Adult,0,Movie,1.0,0,0.4601289859627945,True,2025-08-12
s5781,Movie,Welcome Mr. President,Italy,2013,TV-MA,"Comedies, International Movies","When frustrated politicians name a historical figure as the next president, an honest, humble man by the same name suddenly becomes Italy's leader.",2016.0,99 min,302,2,0,8.0,0,Adult,1,Movie,1.0,0,0.47126262760481374,True,2025-08-12
s5782,TV Show,When I See You Again,Taiwan,2015,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies","On a visit to his hometown, a rich bachelor seeks revenge on the woman who broke his heart 10 years ago. But his plan doesn't go as expected.",2016.0,1 Season,483,3,0,8.0,0,Teen,1,Movie,1.0,0,0.0,True,2025-08-12
s5783,Movie,Amanda Knox,"Denmark, United States",2016,TV-MA,Documentaries,She was twice convicted and acquitted of murder. Amanda Knox and the people closest to her case speak out in this illuminating documentary.,2016.0,92 min,148,1,0,8.0,0,Adult,0,Movie,1.0,0,0.4880100816234077,True,2025-08-12
s5784,Movie,Audrie & Daisy,United States,2016,TV-MA,Documentaries,"In this wrenching documentary, two teens are sexually assaulted by boys they considered friends, humiliated online and harassed by their communities.",2016.0,99 min,603,1,0,8.0,0,Adult,0,Movie,1.0,0,0.5472538133244833,True,2025-08-12
s5785,Movie,Iliza Shlesinger: Confirmed Kills,United States,2016,TV-MA,Stand-Up Comedy,"The stand-up sensation tackles TV's ""Shark Tank,"" what it means to be a woman and how to deal with the lawless party goblin that lives in us all.",2016.0,78 min,603,1,0,8.0,0,Adult,0,Movie,1.0,0,0.5688807263791882,True,2025-08-12
s5786,TV Show,VeggieTales in the House,United States,2016,TV-Y,Kids' TV,"Bob the Tomato, Larry the Cucumber and their Veggie pals venture beyond the kitchen counter in these playful adventures with Christian themes.",2016.0,4 Seasons,603,1,0,8.0,0,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s5787,Movie,"Karol Modzelewski, Łukasz „Lotek” Lodkowski No Offense",United States,2016,TV-MA,Stand-Up Comedy,"Charismatic comedy pals Karol Modzelewski and Łukasz ""Lotek"" Lodkowski bring their mischievous brand of humor to Warsaw's Klub Hybrydy.",2016.0,65 min,603,1,0,8.0,0,Adult,0,Movie,1.0,0,0.5629313202312739,True,2025-08-12
s5788,Movie,"Katarzyna Piasecka, Rafał Pacześ Seriously Funny",United States,2016,TV-MA,Stand-Up Comedy,Polish comedians Rafał Pacześ and Katarzyna Piasecka hit the stage at Warsaw's Klub Hybrydy for a night of funny anecdotes and sly jokes.,2016.0,65 min,603,1,0,8.0,0,Adult,0,Movie,1.0,0,0.5629313202312739,True,2025-08-12
s5789,Movie,"Mariusz Kałamaga, Karol Kopiec, Wiolka Walaszczyk Hilarious Trio",United States,2016,TV-MA,Stand-Up Comedy,"Comedians Mariusz Kałamaga, Karol Kopiec and Wiolka Walaszczyk deliver an eclectic and energetic stand-up show at Klub Hybrydy in Warsaw.",2016.0,69 min,603,1,0,8.0,0,Adult,0,Movie,1.0,0,0.5653775017145399,True,2025-08-12
s5790,Movie,"Rafał Banaś, Michał Leja Laugh out Loud",United States,2016,TV-MA,Stand-Up Comedy,Young Polish comedians Rafał Banaś and Michał Leja present a high-energy stand-up show at Warsaw's Klub Hybrydy.,2016.0,64 min,603,1,0,8.0,0,Adult,0,Movie,1.0,0,0.562235256975016,True,2025-08-12
s5791,Movie,The Best of Rafał Rutkowski Olka Szczęśniak,United States,2016,TV-MA,Stand-Up Comedy,"""Recipe for Life"" star Rafał Rutkowski and Comedy Lab's Olka Szczęśniak serve up humorous impressions and wry wit at Warsaw's Klub Hybrydy.",2016.0,63 min,603,1,0,8.0,0,Adult,0,Movie,1.0,0,0.5615056090644233,True,2025-08-12
s5792,Movie,"Tomasz Jachimek, Jacek Stramik Laugh at Live",United States,2016,TV-MA,Stand-Up Comedy,"Writer, actor and satirist Tomasz Jachimek teams up with comedian Jacek Stramik for a night of subversive stand-up at Klub Hybrydy in Warsaw.",2016.0,63 min,603,1,0,8.0,0,Adult,0,Movie,1.0,0,0.5615056090644233,True,2025-08-12
s5793,Movie,ARQ,"Canada, United States",2016,TV-MA,"International Movies, Sci-Fi & Fantasy, Thrillers","Trapped in a lab and stuck in a time loop, a disoriented couple fends off masked raiders while harboring a new energy source that could save humanity.",2016.0,89 min,86,3,0,8.0,0,Adult,1,Movie,1.0,0,0.3739424778508691,True,2025-08-12
s5794,Movie,Cedric the Entertainer: Live from the Ville,United States,2016,TV-MA,Stand-Up Comedy,"Donning his signature suit and fedora, the dapper comic offers a unique spin on getting old, the presidential election and ""Honky Tonk Badonkadonk.""",2016.0,60 min,603,1,0,8.0,0,Adult,0,Movie,1.0,0,0.559116431090497,True,2025-08-12
s5795,Movie,Louis C.K.: Hilarious,United States,2010,84 min,Movies,"Emmy-winning comedy writer Louis C.K. brings his caustic wit to Milwaukee, offering up his unique and uncensored take on sex, parenting and more.",2016.0,,603,1,0,8.0,0,Unknown,0,Movie,1.0,0,0.0,True,2025-08-12
s5796,Movie,The White Helmets,United Kingdom,2016,TV-PG,Documentaries,"As daily airstrikes pound civilian targets in Syria, a group of indomitable first responders risk their lives to rescue victims from the rubble.",2016.0,41 min,506,1,0,8.0,0,Family,0,Movie,1.0,0,0.46922537966679584,True,2025-08-12
s5797,Movie,Sample This,United States,2012,TV-14,"Documentaries, Music & Musicals","This doc traces the impact of the Incredible Bongo Band's ""Apache,"" which played a key role in the birth of hip-hop after Kool Herc began sampling it.",2016.0,83 min,603,2,0,8.0,0,Teen,0,Movie,1.0,0,0.4500199147075345,True,2025-08-12
s5798,Movie,Extremis,United States,2016,TV-PG,Documentaries,"Witness the wrenching emotions that accompany end-of-life decisions as doctors, patients and families in a hospital ICU face harrowing choices.",2016.0,25 min,603,1,0,8.0,0,Family,0,Movie,1.0,0,0.4507336180602835,True,2025-08-12
s5799,Movie,Jandino: Whatever it Takes,United Kingdom,2016,TV-MA,Stand-Up Comedy,"Jandino Asporaat riffs on the challenges of raising kids and serenades the audience with a rousing rendition of ""Sex on Fire"" in his comedy show.",2016.0,94 min,506,1,0,8.0,0,Adult,0,Movie,1.0,0,0.5578363702877375,True,2025-08-12
s5800,TV Show,Chef's Table: France,United States,2016,TV-14,Docuseries,Sample the bold new flavors of France with chefs who are pushing the boundaries of fine dining and reinventing a rich culinary tradition.,2016.0,1 Season,603,1,0,8.0,0,Teen,0,Movie,1.0,0,0.0,True,2025-08-12
s5801,TV Show,Kulipari: An Army of Frogs,United States,2016,TV-Y7,Kids' TV,"In a tale of bravery and heroism, fearless frogs go to war against the sinister scorpions and spiders that have teamed up to conquer the amphibians.",2016.0,1 Season,603,1,0,8.0,0,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s5802,TV Show,Conspiracy,United Kingdom,2015,TV-14,"British TV Shows, Docuseries","Skeptics and others discuss widely held conspiracy theories involving aliens, government cover-ups, secret assassinations and other intrigues.",2016.0,1 Season,506,2,0,8.0,0,Teen,0,Movie,1.0,0,0.0,True,2025-08-12
s5803,TV Show,Dead Set,United Kingdom,2008,TV-MA,"British TV Shows, TV Horror, TV Thrillers","While the housemates in the Big Brother house remain oblivious, fast-moving hordes of the undead decimate the studio compound.",2016.0,1 Season,506,3,0,8.0,0,Adult,0,Movie,1.0,0,0.0,True,2025-08-12
s5804,TV Show,Forensic Files,United States,2011,TV-MA,"Crime TV Shows, Docuseries, Science & Nature TV",Detectives and crime lab technicians use the latest and most fascinating procedures to solve crimes in this documentary-style show.,2016.0,9 Seasons,603,3,0,8.0,0,Adult,0,Movie,1.0,0,0.0,True,2025-08-12
s5805,Movie,Saudi Arabia Uncovered,United Kingdom,2016,TV-14,Documentaries,"Undercover cameras expose public floggings, executions and other brutality in Saudi Arabia, and introduce those risking their own lives for change.",2016.0,52 min,506,1,0,8.0,0,Teen,0,Movie,1.0,0,0.4891032593450612,True,2025-08-12
s5806,TV Show,The Fierce Wife,Taiwan,2010,TV-MA,"International TV Shows, Romantic TV Shows, TV Dramas",Beautiful housewife Xie An Zhen seems to be living the perfect life but finds her world crumbling after learning that her husband is cheating on her.,2016.0,1 Season,483,3,1,8.0,0,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s5807,TV Show,Witches: A Century of Murder,United Kingdom,2015,TV-14,"British TV Shows, Crime TV Shows, Docuseries","Historian Suzannah Lipscomb investigates the witch hunts that plagued Britain in the 17th century, examining common myths about their origin.",2016.0,1 Season,506,3,0,8.0,0,Teen,0,Movie,1.0,0,0.0,True,2025-08-12
s5808,TV Show,Glitter Force,Japan,2016,TV-Y7,"Anime Series, Kids' TV",Five preteen girls learn they're a legendary superhero squad known as the Glitter Force. Their mission? To defend Earth from evil fairy-tale villains.,2016.0,2 Seasons,319,2,0,8.0,0,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s5809,Movie,Jeff Foxworthy and Larry the Cable Guy: We’ve Been Thinking...,United States,2016,TV-14,Stand-Up Comedy,Grammy-nominated comedians Jeff Foxworthy and Larry the Cable Guy bring their distinctive brand of humor to a packed crowd in Minneapolis.,2016.0,75 min,603,1,0,8.0,0,Teen,0,Movie,1.0,0,0.5680227066239235,True,2025-08-12
s5810,Movie,XOXO,United States,2016,TV-MA,"Dramas, Music & Musicals","The lives of a budding DJ, his loyal pal, a hopeless romantic, a jaded has-been and a troubled couple intersect at an electronic dance music festival.",2016.0,92 min,603,2,1,8.0,0,Adult,0,Movie,1.0,0,0.6201369693579449,True,2025-08-12
s5811,Movie,I'll Sleep When I'm Dead,United States,2016,TV-MA,"Documentaries, Music & Musicals","Superstar DJ Steve Aoki reflects on the driving force behind his career: his ambitious father, Benihana founder and perennial daredevil Rocky Aoki.",2016.0,80 min,603,2,0,8.0,0,Adult,0,Movie,1.0,0,0.4461220342900478,True,2025-08-12
s5812,TV Show,Behind Enemy Lines,United States,2001,TV-14,"British TV Shows, Docuseries","After dire setbacks in 1940, Winston Churchill commissions a new kind of fighting force: commandos trained to use stealth and audacious tactics.",2016.0,1 Season,603,2,0,8.0,0,Teen,0,Movie,1.0,0,0.0,True,2025-08-12
s5813,TV Show,Caught on Camera,United Kingdom,2015,TV-MA,"British TV Shows, Crime TV Shows, Docuseries","Nick Wallis presents crimes caught on CCTV, cell phones and other devices and reveals how investigators use the recordings to solve tough cases.",2016.0,3 Seasons,506,3,0,8.0,0,Adult,0,Movie,1.0,0,0.0,True,2025-08-12
s5814,Movie,Louis C.K.: Live at the Comedy Store,United States,2015,66 min,Movies,"The comic puts his trademark hilarious/thought-provoking spin on finding a bat in his kitchen, seeing rats having sex, Boston accents and dead pets.",2016.0,,603,1,0,8.0,0,Unknown,0,Movie,1.0,0,0.0,True,2025-08-12
s5815,Movie,Real Crime: Supermarket Heist (Tesco Bomber),United Kingdom,2010,TV-14,Documentaries,"In 2000, U.K. detectives spent months tracking a criminal known only as Sally, who was targeting a supermarket chain with extortion and letter bombs.",2016.0,46 min,506,1,0,8.0,0,Teen,0,Movie,1.0,0,0.47860468146443697,True,2025-08-12
s5816,Movie,Jim Gaffigan: Beyond the Pale,United States,2005,TV-14,Stand-Up Comedy,"Comedian Jim Gaffigan cuts loose on a variety of topics, including Hot Pockets, holidays, Catholicism and his favorite activity: doing nothing.",2016.0,72 min,603,1,0,8.0,0,Teen,0,Movie,1.0,0,0.566854502408491,True,2025-08-12
s5817,Movie,Jim Gaffigan: King Baby,United States,2009,TV-PG,Stand-Up Comedy,"Jim Gaffigan offers up his take on bacon, bowling and other weighty topics in this stand-up performance filmed live in Austin on his 2008 comedy tour.",2016.0,71 min,603,1,0,8.0,0,Family,0,Movie,1.0,0,0.5663963940237354,True,2025-08-12
s5818,Movie,Jim Gaffigan: Mr. Universe,United States,2012,TV-14,Stand-Up Comedy,"Funnyman Jim Gaffigan offers up his unique take on everything from Disney World to overweight whales in this live show from Washington, D.C.",2016.0,77 min,603,1,0,8.0,0,Teen,0,Movie,1.0,0,0.568629246129785,True,2025-08-12
s5819,Movie,Jim Gaffigan: Obsessed,United States,2014,TV-14,Stand-Up Comedy,"Comic Jim Gaffigan delivers his sardonic take on topics like eating, exercise, weddings and his five kids in this live stand-up special.",2016.0,70 min,603,1,0,8.0,0,Teen,0,Movie,1.0,0,0.5659040360408691,True,2025-08-12
s5820,Movie,David Cross: Making America Great Again!,United States,2016,TV-MA,Stand-Up Comedy,"Cross skewers Donald Trump, religious taboos and American swagger in a provocative night of comedy at the Paramount Theatre in Austin, Texas.",2016.0,73 min,603,1,0,8.0,0,Adult,0,Movie,1.0,0,0.5672782952181085,True,2025-08-12
s5821,Movie,Lavell Crawford: Can a Brother Get Some Love?,United States,2011,TV-MA,Stand-Up Comedy,"""Last Comic Standing"" runner-up Lavell Crawford lords over a hometown crowd at St. Louis's Orpheum Theatre, raking in the love – and the laughs.",2016.0,81 min,603,1,0,8.0,0,Adult,0,Movie,1.0,0,0.5694277634629789,True,2025-08-12
s5822,Movie,Children of God,United Kingdom,1994,TV-MA,Documentaries,"A former member examines the lingering effects of being raised in the Family, a cult whose disturbing practices include the sexual abuse of children.",2016.0,63 min,506,1,0,8.0,0,Adult,0,Movie,1.0,0,0.505972235145707,True,2025-08-12
s5823,TV Show,Cocaine,United Kingdom,2005,TV-14,"British TV Shows, Crime TV Shows, Docuseries","Three films chronicle the cocaine trade's sweeping impact on the citizens of Peru, Brazil and Colombia, from poor farmers to powerful drug lords.",2016.0,1 Season,506,3,0,8.0,0,Teen,0,Movie,1.0,0,0.0,True,2025-08-12
s5824,TV Show,Edge of the Universe,United Kingdom,2008,TV-G,"British TV Shows, Docuseries, Science & Nature TV","Leading astronomers reveal the latest discoveries about death-trap planets, asteroids, comets and other wonders of the cosmos.",2016.0,1 Season,506,3,0,8.0,0,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s5825,Movie,Interview with a Serial Killer,United States,2008,TV-MA,Documentaries,"In this jailhouse interview, Arthur Shawcross, the Genesee River Killer, shares candid details of his crimes and his surprising family bonds.",2016.0,45 min,603,1,0,8.0,0,Adult,0,Movie,1.0,0,0.4910992884065601,True,2025-08-12
s5826,TV Show,La Esclava Blanca,Colombia,2016,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Dramas","In Colombia in 1821, a white orphan is taken in by black slaves. Years after being torn from them, she returns to find her family and childhood love.",2016.0,1 Season,121,3,1,8.0,0,Adult,1,Movie,1.0,0,0.0,True,2025-08-12
s5827,Movie,Real Crime: Diamond Geezers,United Kingdom,2008,TV-14,Documentaries,"In an attempted heist worthy of a Hollywood film, a cadre of criminals sets out to steal the world's largest perfect diamond from a London landmark.",2016.0,46 min,506,1,0,8.0,0,Teen,0,Movie,1.0,0,0.47860468146443697,True,2025-08-12
s5828,TV Show,LEGO Bionicle: The Journey to One,United States,2016,TV-Y7,Kids' TV,Six legendary heroes find themselves on an epic quest as they harness the power of nature's elements to defeat the forces of evil.,2016.0,2 Seasons,603,1,0,8.0,0,Family,0,Movie,1.0,0,0.0,True,2025-08-12
s5829,Movie,Tallulah,United States,2016,TV-MA,"Dramas, Independent Movies","While searching for her ex-boyfriend, a young drifter impulsively kidnaps a baby from a neglectful mother and pretends the child is her own.",2016.0,112 min,603,2,1,8.0,0,Adult,0,Movie,1.0,0,0.6129485278835484,True,2025-08-12
