show_id,type,title,country,release_year,rating,listed_in,country_encoded,genre_count,has_drama,content_age,rating_category,ml_predicted_type
s4701,Movie,Bhavesh Joshi Superhero,India,2018,TV-14,"Dramas, International Movies, Sci-Fi & Fantasy",251,3,1,6.0,Teen,Movie
s4702,Movie,For Here or to Go?,"United States, India",2015,TV-MA,"Comedies, Dramas, Independent Movies",671,3,1,6.0,Adult,Movie
s4703,TV Show,72 Dangerous Animals: Asia,Australia,2018,TV-14,"Docuseries, International TV Shows, Science & Nature TV",15,3,0,6.0,Teen,Movie
s4704,TV Show,Afflicted,United States,2018,TV-MA,"Docuseries, Reality TV, Science & Nature TV",603,3,0,6.0,Adult,Movie
s4705,TV Show,All About the Washingtons,United States,2018,TV-PG,TV Comedies,603,1,0,6.0,Family,Movie
s4706,Movie,The Guernsey Literary and Potato Peel Pie Society,"United Kingdom, France, United States",2018,TV-PG,"Dramas, Romantic Movies",542,2,1,6.0,Family,Movie
s4707,Movie,The Package,United States,2018,TV-MA,Comedies,603,1,0,6.0,Adult,Movie
s4708,Movie,Zion,United States,2018,TV-PG,"Documentaries, Sports Movies",603,2,0,6.0,Family,Movie
s4709,Movie,Perdida,"Argentina, Spain",2018,TV-MA,"Dramas, International Movies, Thrillers",9,3,1,6.0,Adult,Movie
s4710,TV Show,The Originals,United States,2018,TV-14,"TV Dramas, TV Horror, TV Mysteries",603,3,1,6.0,Teen,Movie
s4711,TV Show,Pretty Man,United States,2018,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",603,3,1,6.0,Teen,Movie
s4712,TV Show,On Children,Taiwan,2018,TV-14,"International TV Shows, TV Dramas, TV Mysteries",483,3,1,6.0,Teen,Movie
s4713,Movie,2 States,India,2014,TV-PG,"Comedies, Dramas, International Movies",251,3,1,6.0,Family,Movie
s4714,Movie,Baaghi,India,2016,TV-14,"Action & Adventure, International Movies",251,2,0,6.0,Teen,Movie
s4715,Movie,Brij Mohan Amar Rahe,India,2018,TV-MA,"Comedies, Dramas, International Movies",251,3,1,6.0,Adult,Movie
s4716,Movie,Flavors of Youth: International Version,"China, Japan",2018,TV-PG,"Anime Features, International Movies, Romantic Movies",111,3,0,6.0,Family,Movie
s4717,TV Show,Cocaine Coast,Spain,2018,TV-MA,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",444,3,0,6.0,Adult,Movie
s4718,TV Show,Dinotrux Supercharged,United States,2018,TV-Y7,Kids' TV,603,1,0,6.0,Family,Movie
s4719,Movie,Like Father,United States,2018,TV-MA,"Comedies, Dramas",603,2,1,6.0,Adult,Movie
s4720,Movie,7 Khoon Maaf,India,2011,TV-MA,"Dramas, International Movies, Thrillers",251,3,1,6.0,Adult,Movie
s4721,Movie,Chillar Party,India,2011,TV-PG,"Children & Family Movies, Comedies, Dramas",251,3,1,6.0,Family,Movie
s4722,Movie,Fashion,India,2008,TV-MA,"Dramas, International Movies",251,2,1,6.0,Adult,Movie
s4723,Movie,Fitoor,India,2016,TV-14,"Dramas, International Movies, Romantic Movies",251,3,1,6.0,Teen,Movie
s4724,Movie,Fiza,India,2000,TV-14,"Dramas, International Movies, Music & Musicals",251,3,1,6.0,Teen,Movie
s4725,Movie,Guzaarish,India,2010,TV-14,"Dramas, International Movies",251,2,1,6.0,Teen,Movie
s4726,Movie,Haider,India,2014,TV-MA,"Dramas, International Movies, Romantic Movies",251,3,1,6.0,Adult,Movie
s4727,Movie,Highway,India,2014,TV-14,"Action & Adventure, Dramas, International Movies",251,3,1,6.0,Teen,Movie
s4728,Movie,I Hate Luv Storys,India,2010,TV-14,"Comedies, International Movies, Music & Musicals",251,3,0,6.0,Teen,Movie
s4729,Movie,Joker,India,2012,TV-PG,"Comedies, International Movies, Music & Musicals",251,3,0,6.0,Family,Movie
s4730,Movie,Main aurr Mrs. Khanna,India,2009,TV-14,"International Movies, Music & Musicals, Romantic Movies",251,3,0,6.0,Teen,Movie
s4731,Movie,Mohenjo Daro,India,2016,TV-14,"Action & Adventure, Dramas, International Movies",251,3,1,6.0,Teen,Movie
s4732,Movie,Raajneeti,India,2010,TV-14,"Dramas, International Movies, Thrillers",251,3,1,6.0,Teen,Movie
s4733,Movie,Rang De Basanti,India,2006,TV-14,"Dramas, International Movies",251,2,1,6.0,Teen,Movie
s4734,Movie,Rowdy Rathore,India,2012,TV-14,"Action & Adventure, Comedies, International Movies",251,3,0,6.0,Teen,Movie
s4735,Movie,Tamasha,India,2015,TV-14,"Dramas, International Movies, Romantic Movies",251,3,1,6.0,Teen,Movie
s4736,Movie,Tere Naal Love Ho Gaya,India,2012,TV-14,"Comedies, International Movies, Romantic Movies",251,3,0,6.0,Teen,Movie
s4737,Movie,Thank You,India,2011,TV-14,"Comedies, International Movies, Romantic Movies",251,3,0,6.0,Teen,Movie
s4738,Movie,The Blue Umbrella,India,2005,TV-PG,"Children & Family Movies, Dramas, Independent Movies",251,3,1,6.0,Family,Movie
s4739,TV Show,Becoming Champions,Mexico,2018,TV-G,"Docuseries, International TV Shows",342,2,0,6.0,Family,Movie
s4740,Movie,Being Napoleon,United States,2018,TV-MA,Documentaries,603,1,0,6.0,Adult,Movie
s4741,Movie,Invisible,"Argentina, France",2017,TV-MA,"Dramas, Independent Movies, International Movies",6,3,1,6.0,Adult,Movie
s4742,TV Show,Switched,Japan,2018,TV-MA,"International TV Shows, TV Dramas, TV Mysteries",319,3,1,6.0,Adult,Movie
s4743,TV Show,The Could’ve-Gone-All-the-Way Committee,Japan,2018,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",319,3,1,6.0,Teen,Movie
s4744,TV Show,A Very Secret Service,France,2018,TV-MA,"International TV Shows, TV Comedies",162,2,0,6.0,Adult,Movie
s4745,TV Show,SWORDGAI The Animation,Japan,2018,TV-MA,"Anime Series, International TV Shows",319,2,0,6.0,Adult,Movie
s4746,Movie,Da Kath & Kim Code,Australia,2005,TV-PG,Movies,15,1,0,6.0,Family,Movie
s4747,Movie,Kath & Kimderella,Australia,2012,TV-14,Comedies,15,1,0,6.0,Teen,Movie
s4748,TV Show,Kath and Kim,Australia,2007,TV-MA,TV Comedies,15,1,0,6.0,Adult,Movie
s4749,Movie,The Mansion,"France, Belgium",2017,TV-MA,"Comedies, Horror Movies, International Movies",165,3,0,6.0,Adult,Movie
s4750,Movie,Coco y Raulito: Carrusel de ternura,Mexico,2018,TV-MA,Stand-Up Comedy,342,1,0,6.0,Adult,Movie
s4751,TV Show,El Chapo,"Mexico, United States",2018,TV-MA,"Crime TV Shows, Spanish-Language TV Shows, TV Action & Adventure",350,3,0,6.0,Adult,Movie
s4752,Movie,Extinction,United States,2018,TV-MA,"Action & Adventure, Dramas, Sci-Fi & Fantasy",603,3,1,6.0,Adult,Movie
s4753,TV Show,Smoking,Japan,2018,TV-MA,"Crime TV Shows, International TV Shows, TV Action & Adventure",319,3,0,6.0,Adult,Movie
s4754,Movie,The Bleeding Edge,"Australia, United States",2018,TV-14,Documentaries,30,1,0,6.0,Teen,Movie
s4755,TV Show,Welcome to the Family,Spain,2018,TV-MA,"International TV Shows, TV Comedies, TV Dramas",444,3,1,6.0,Adult,Movie
s4756,Movie,Parmanu: The Story of Pokhran,India,2018,TV-PG,"Dramas, International Movies",251,2,1,6.0,Family,Movie
s4757,Movie,Iliza Shlesinger: Elder Millennial,United States,2018,TV-MA,Stand-Up Comedy,603,1,0,6.0,Adult,Movie
s4758,Movie,The Warning,Spain,2018,TV-MA,"International Movies, Thrillers",444,2,0,6.0,Adult,Movie
s4759,TV Show,Amazing Interiors,United Kingdom,2018,TV-PG,"British TV Shows, International TV Shows, Reality TV",506,3,0,6.0,Family,Movie
s4760,TV Show,Dark Tourist,New Zealand,2018,TV-MA,"Docuseries, International TV Shows",363,2,0,6.0,Adult,Movie
s4761,Movie,Duck Duck Goose,"China, United States, United Kingdom",2018,PG,"Children & Family Movies, Comedies",120,2,0,6.0,Family,Movie
s4762,Movie,Father of the Year,United States,2018,TV-MA,Comedies,603,1,0,6.0,Adult,Movie
s4763,TV Show,Home: Adventures with Tip & Oh,United States,2018,TV-Y7,"Kids' TV, TV Comedies",603,2,0,6.0,Family,Movie
s4764,TV Show,Jimmy: The True Story of a True Idiot,Japan,2018,TV-MA,"International TV Shows, TV Comedies, TV Dramas",319,3,1,6.0,Adult,Movie
s4765,TV Show,Luna Petunia: Return to Amazia,"Canada, United States",2018,TV-Y,Kids' TV,86,1,0,6.0,Family,Movie
s4766,Movie,Nothing to Lose,Brazil,2018,PG,"Dramas, Faith & Spirituality, International Movies",45,3,1,6.0,Family,Movie
s4767,Movie,El club de los buenos infieles,Spain,2018,TV-MA,"Comedies, International Movies",444,2,0,6.0,Adult,Movie
s4768,TV Show,Camarón Revolution,United States,2018,TV-14,"Docuseries, International TV Shows, Spanish-Language TV Shows",603,3,0,6.0,Teen,Movie
s4769,Movie,Camarón: The Film,Spain,2018,TV-14,"Documentaries, International Movies, Music & Musicals",444,3,0,6.0,Teen,Movie
s4770,Movie,GODZILLA City on the Edge of Battle,Japan,2018,TV-14,"Action & Adventure, Anime Features, International Movies",319,3,0,6.0,Teen,Movie
s4771,Movie,Going for Gold,Australia,2018,TV-G,"Children & Family Movies, Dramas, International Movies",15,3,1,6.0,Family,Movie
s4772,TV Show,The Joel McHale Show with Joel McHale,United States,2018,TV-MA,"Stand-Up Comedy & Talk Shows, TV Comedies",603,2,0,6.0,Adult,Movie
s4773,TV Show,Meteor Garden,China,2018,TV-14,"International TV Shows, Romantic TV Shows, TV Dramas",105,3,1,6.0,Teen,Movie
s4774,Movie,How It Ends,United States,2018,TV-MA,"Action & Adventure, Sci-Fi & Fantasy",603,2,0,6.0,Adult,Movie
s4775,Movie,Jim Jefferies: This Is Me Now,United States,2018,TV-MA,Stand-Up Comedy,603,1,0,6.0,Adult,Movie
s4776,Movie,Romina,Mexico,2018,TV-MA,"Horror Movies, Independent Movies, International Movies",342,3,0,6.0,Adult,Movie
s4777,TV Show,Mossad 101,Israel,2017,TV-MA,"International TV Shows, TV Action & Adventure, TV Dramas",296,3,1,6.0,Adult,Movie
s4778,TV Show,Baby Ballroom,United Kingdom,2018,TV-MA,"British TV Shows, International TV Shows, Reality TV",506,3,0,6.0,Adult,Movie
s4779,TV Show,Drug Lords,United States,2018,TV-MA,"Crime TV Shows, Docuseries",603,2,0,6.0,Adult,Movie
s4780,TV Show,Mr. Sunshine,South Korea,2018,TV-MA,"International TV Shows, Korean TV Shows, Romantic TV Shows",435,3,0,6.0,Adult,Movie
s4781,TV Show,First Team: Juventus,United States,2018,TV-PG,"Docuseries, International TV Shows",603,2,0,6.0,Family,Movie
s4782,Movie,Luciano Mellera: Infantiloide,Argentina,2018,TV-14,Stand-Up Comedy,2,1,0,6.0,Teen,Movie
s4783,Movie,The Legacy of a Whitetail Deer Hunter,United States,2018,TV-14,"Action & Adventure, Comedies, Dramas",603,3,1,6.0,Teen,Movie
s4784,Movie,The Skin of the Wolf,Spain,2018,TV-MA,"Dramas, Independent Movies, International Movies",444,3,1,6.0,Adult,Movie
s4785,Movie,White Fang,"France, Luxembourg, United States",2018,TV-PG,"Children & Family Movies, Dramas",191,2,1,6.0,Family,Movie
s4786,Movie,Sommore: Chandelier Status,United States,2013,TV-MA,Stand-Up Comedy,603,1,0,6.0,Adult,Movie
s4787,Movie,Felipe Esparza: They're Not Going to Laugh at You,United States,2012,TV-MA,Stand-Up Comedy,603,1,0,6.0,Adult,Movie
s4788,Movie,Joan Rivers: Don't Start with Me,United States,2012,TV-MA,Stand-Up Comedy,603,1,0,6.0,Adult,Movie
s4789,Movie,Katt Williams: Kattpacalypse,United States,2012,TV-MA,Stand-Up Comedy,603,1,0,6.0,Adult,Movie
s4790,Movie,King of Peking,"China, United States, Australia",2018,TV-14,"Comedies, Dramas, International Movies",118,3,1,6.0,Teen,Movie
s4791,Movie,Anthony Kaun Hai?,India,2006,TV-14,"Comedies, Dramas, International Movies",251,3,1,6.0,Teen,Movie
s4792,Movie,Bo Burnham: what.,United States,2013,TV-MA,Stand-Up Comedy,603,1,0,6.0,Adult,Movie
s4793,Movie,Chalte Chalte,India,2003,TV-14,"Dramas, International Movies, Romantic Movies",251,3,1,6.0,Teen,Movie
s4794,Movie,Deewana Main Deewana,India,2013,TV-14,"Comedies, Dramas, International Movies",251,3,1,6.0,Teen,Movie
s4795,Movie,Duck Butter,United States,2018,TV-MA,"Dramas, Independent Movies, LGBTQ Movies",603,3,1,6.0,Adult,Movie
s4796,Movie,I Am Kalam,India,2010,TV-PG,"Children & Family Movies, Comedies, Dramas",251,3,1,6.0,Family,Movie
s4797,Movie,My Birthday Song,India,2018,TV-14,"Dramas, International Movies, Thrillers",251,3,1,6.0,Teen,Movie
s4798,Movie,Namastey London,India,2007,TV-14,"Comedies, Dramas, International Movies",251,3,1,6.0,Teen,Movie
s4799,TV Show,NCIS,United States,2017,TV-14,"Crime TV Shows, TV Dramas, TV Mysteries",603,3,1,6.0,Teen,Movie
s4800,Movie,Soul Robbers,Mexico,2015,TV-14,"Horror Movies, International Movies",342,2,0,6.0,Teen,Movie
s4801,Movie,Tum Milo Toh Sahi,India,2010,TV-14,"Comedies, Dramas, International Movies",251,3,1,6.0,Teen,Movie
s4802,Movie,What We Started,United States,2017,TV-MA,"Documentaries, Music & Musicals",603,2,0,6.0,Adult,Movie
s4803,Movie,Zoo,India,2018,TV-MA,"Dramas, Independent Movies, International Movies",251,3,1,6.0,Adult,Movie
s4804,Movie,Bill Burr: You People Are All the Same,United States,2012,TV-MA,Stand-Up Comedy,603,1,0,6.0,Adult,Movie
s4805,TV Show,Somewhere Between,United States,2017,TV-14,"Crime TV Shows, TV Dramas, TV Mysteries",603,3,1,6.0,Teen,Movie
s4806,Movie,The Maus,Spain,2017,TV-MA,"Horror Movies, Independent Movies, International Movies",444,3,0,6.0,Adult,Movie
s4807,Movie,Calibre,United Kingdom,2018,TV-MA,"Dramas, International Movies, Thrillers",506,3,1,6.0,Adult,Movie
s4808,TV Show,Churchill’s Secret Agents: The New Recruits,United Kingdom,2018,TV-MA,"British TV Shows, International TV Shows, Reality TV",506,3,0,6.0,Adult,Movie
s4809,Movie,Jani Dueñas: Grandes fracasos de ayer y hoy,Chile,2018,TV-MA,Stand-Up Comedy,96,1,0,6.0,Adult,Movie
s4810,TV Show,Kiss Me First,"United Kingdom, United States",2018,TV-MA,"British TV Shows, Crime TV Shows, International TV Shows",589,3,0,6.0,Adult,Movie
s4811,Movie,Penalty Kick,"Colombia, Mexico",2018,TV-14,"Comedies, Dramas, International Movies",122,3,1,6.0,Teen,Movie
s4812,Movie,Recovery Boys,United States,2018,TV-MA,Documentaries,603,1,0,6.0,Adult,Movie
s4813,Movie,TAU,United States,2018,R,"Sci-Fi & Fantasy, Thrillers",603,2,0,6.0,Adult,Movie
s4814,TV Show,Hotel Transylvania,"United States, Canada",2017,TV-Y7,"Kids' TV, TV Comedies",621,2,0,6.0,Family,Movie
s4815,Movie,W. Kamau Bell: Private School Negro,United States,2018,TV-MA,Stand-Up Comedy,603,1,0,6.0,Adult,Movie
s4816,TV Show,Borges,Brazil,2018,TV-MA,"International TV Shows, TV Comedies",45,2,0,6.0,Adult,Movie
s4817,Movie,Expelled from Paradise,Japan,2014,TV-MA,"Action & Adventure, Anime Features, Sci-Fi & Fantasy",319,3,0,6.0,Adult,Movie
s4818,Movie,"To Each, Her Own",France,2018,TV-MA,"Comedies, International Movies, LGBTQ Movies",162,3,0,6.0,Adult,Movie
s4819,TV Show,Life Sentence,United States,2018,TV-14,TV Dramas,603,1,1,6.0,Teen,Movie
s4820,Movie,Brain on Fire,"United States, Canada, Ireland",2016,PG-13,"Dramas, Independent Movies, International Movies",627,3,1,6.0,Teen,Movie
s4821,Movie,Derren Brown: Miracle,United Kingdom,2018,TV-MA,International Movies,506,1,0,6.0,Adult,Movie
s4822,TV Show,Marvel's Luke Cage,United States,2018,TV-MA,"Crime TV Shows, TV Action & Adventure, TV Dramas",603,3,1,6.0,Adult,Movie
s4823,Movie,Us and Them,China,2018,TV-MA,"Dramas, International Movies, Romantic Movies",105,3,1,6.0,Adult,Movie
s4824,Movie,Hannah Gadsby: Nanette,Australia,2018,TV-MA,Stand-Up Comedy,15,1,0,6.0,Adult,Movie
s4825,TV Show,Club de Cuervos Presents: The Ballad of Hugo Sánchez,United States,2018,TV-MA,"International TV Shows, Spanish-Language TV Shows, TV Comedies",603,3,0,6.0,Adult,Movie
s4826,Movie,Lust Stories,India,2018,TV-MA,"Comedies, Dramas, International Movies",251,3,1,6.0,Adult,Movie
s4827,Movie,Maktub,Israel,2018,TV-MA,"Comedies, International Movies",296,2,0,6.0,Adult,Movie
s4828,Movie,Pacificum: Return to the Ocean,Peru,2017,TV-G,"Documentaries, International Movies",385,2,0,6.0,Family,Movie
s4829,Movie,Set It Up,United States,2018,TV-MA,"Comedies, Romantic Movies",603,2,0,6.0,Adult,Movie
s4830,Movie,Sunday's Illness,Spain,2017,PG-13,"Dramas, Independent Movies, International Movies",444,3,1,6.0,Teen,Movie
s4831,Movie,The last hour,"Chile, Peru",2017,TV-MA,"Dramas, International Movies",102,2,1,6.0,Adult,Movie
s4832,TV Show,True: Magical Friends,United States,2018,TV-Y,Kids' TV,603,1,0,6.0,Family,Movie
s4833,TV Show,True: Wonderful Wishes,United States,2018,TV-Y,Kids' TV,603,1,0,6.0,Family,Movie
s4834,Movie,Alex Strangelove,United States,2018,TV-MA,"Comedies, Dramas, Independent Movies",603,3,1,6.0,Adult,Movie
s4835,Movie,Ali's Wedding,Australia,2018,TV-MA,"Comedies, Independent Movies, International Movies",15,3,0,6.0,Adult,Movie
s4836,Movie,Franco Escamilla: Por la anécdota,Mexico,2018,TV-MA,Stand-Up Comedy,342,1,0,6.0,Adult,Movie
s4837,TV Show,The Staircase,France,2018,TV-MA,"Crime TV Shows, Docuseries, TV Mysteries",162,3,0,6.0,Adult,Movie
s4838,TV Show,The Night Shift,United States,2017,TV-14,TV Dramas,603,1,1,6.0,Teen,Movie
s4839,TV Show,Dinosaur King,Japan,2008,TV-Y7,"Anime Series, Kids' TV",319,2,0,6.0,Family,Movie
s4840,Movie,B.A. Pass 2,India,2017,TV-14,"Dramas, International Movies",251,2,1,6.0,Teen,Movie
s4841,Movie,Bad Genius,Thailand,2017,TV-MA,"Dramas, International Movies, Thrillers",488,3,1,6.0,Adult,Movie
s4842,TV Show,November 13: Attack on Paris,France,2018,TV-MA,"Crime TV Shows, Docuseries, International TV Shows",162,3,0,6.0,Adult,Movie
s4843,Movie,Outside In,United States,2018,TV-MA,"Dramas, Independent Movies",603,2,1,6.0,Adult,Movie
s4844,Movie,Pedal the World,Germany,2015,TV-MA,"Documentaries, International Movies, Sports Movies",212,3,0,6.0,Adult,Movie
s4845,TV Show,Unbreakable Kimmy Schmidt,United States,2019,TV-14,TV Comedies,603,1,0,6.0,Teen,Movie
s4846,TV Show,Arrested Development,United States,2019,TV-MA,TV Comedies,603,1,0,6.0,Adult,Movie
s4847,TV Show,The Break with Michelle Wolf,United States,2018,TV-MA,"Stand-Up Comedy & Talk Shows, TV Comedies",603,2,0,6.0,Adult,Movie
s4848,Movie,Sara's Notebook,Spain,2018,TV-MA,"Dramas, International Movies, Thrillers",444,3,1,6.0,Adult,Movie
s4849,TV Show,Something in the Rain,South Korea,2018,TV-MA,"International TV Shows, Korean TV Shows, Romantic TV Shows",435,3,0,6.0,Adult,Movie
s4850,Movie,Fernando Sanjiao: Hombre,Argentina,2018,TV-MA,Stand-Up Comedy,2,1,0,6.0,Adult,Movie
s4851,Movie,Ibiza,United States,2018,TV-MA,"Comedies, Romantic Movies",603,2,0,6.0,Adult,Movie
s4852,Movie,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,United States,2018,TV-14,Stand-Up Comedy,603,1,0,6.0,Teen,Movie
s4853,TV Show,Trollhunters,"United States, Mexico",2018,TV-Y7,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",690,3,0,6.0,Family,Movie
s4854,TV Show,Mob Psycho 100,Japan,2018,TV-MA,"International TV Shows, TV Action & Adventure, TV Comedies",319,3,0,6.0,Adult,Movie
s4855,Movie,Tig Notaro Happy To Be Here,United States,2018,TV-14,Stand-Up Comedy,603,1,0,6.0,Teen,Movie
s4856,Movie,Catching Feelings,South Africa,2018,TV-MA,"Comedies, International Movies, Romantic Movies",426,3,0,6.0,Adult,Movie
s4857,TV Show,Dance & Sing with True,United States,2018,TV-Y,Kids' TV,603,1,0,6.0,Family,Movie
s4858,TV Show,Inspector Gadget,"Canada, United States, France",2017,TV-Y7,"Crime TV Shows, Kids' TV, TV Comedies",89,3,0,6.0,Family,Movie
s4859,Movie,Katt Williams: American Hustle (The Movie),United States,2007,TV-MA,Stand-Up Comedy,603,1,0,6.0,Adult,Movie
s4860,Movie,Food on the Go,"Argentina, Italy",2017,TV-MA,"Documentaries, International Movies",8,2,0,6.0,Adult,Movie
s4861,Movie,Aiyaary,India,2018,TV-MA,"Action & Adventure, Dramas, International Movies",251,3,1,6.0,Adult,Movie
s4862,Movie,Lupin the 3rd: The Castle of Cagliostro: Special Edition,Japan,1979,PG-13,"Action & Adventure, Anime Features, Classic Movies",319,3,0,6.0,Teen,Movie
s4863,TV Show,Saint Seiya: The Lost Canvas,Japan,2009,TV-MA,"Anime Series, International TV Shows",319,2,0,6.0,Adult,Movie
s4864,Movie,Ali Wong: Hard Knock Wife,United States,2018,TV-MA,Stand-Up Comedy,603,1,0,6.0,Adult,Movie
s4865,Movie,Spivak,United States,2017,TV-MA,"Comedies, Independent Movies",603,2,0,6.0,Adult,Movie
s4866,TV Show,Bill Nye Saves the World,United States,2018,TV-14,Stand-Up Comedy & Talk Shows,603,1,0,6.0,Teen,Movie
s4867,Movie,Carlos Ballarta: Furia Ñera,Mexico,2018,TV-MA,Stand-Up Comedy,342,1,0,6.0,Adult,Movie
s4868,TV Show,Evil Genius,United States,2018,TV-MA,"Crime TV Shows, Docuseries, TV Mysteries",603,3,0,6.0,Adult,Movie
s4869,Movie,The Kissing Booth,"United Kingdom, United States",2018,TV-14,"Comedies, Romantic Movies",589,2,0,6.0,Teen,Movie
s4870,TV Show,The Who Was? Show,United States,2018,TV-PG,"Kids' TV, TV Comedies",603,2,0,6.0,Family,Movie
s4871,Movie,Hari Kondabolu: Warn Your Relatives,United States,2018,TV-MA,Stand-Up Comedy,603,1,0,6.0,Adult,Movie
s4872,Movie,My Fuhrer,Germany,2007,TV-14,"Comedies, International Movies",212,2,0,6.0,Teen,Movie
s4873,Movie,Family Blood,United States,2018,TV-MA,Horror Movies,603,1,0,6.0,Adult,Movie
s4874,Movie,Pup Star: World Tour,"Canada, Japan, United States",2018,G,"Children & Family Movies, Comedies, Music & Musicals",73,3,0,6.0,Family,Movie
